'meeting_id';'meeting_date';'attendee_id'
78239;'2000-07-08 03:00:00';3596
78240;'2005-05-31 03:00:00';4495
78241;'1986-12-22 03:00:00';381
78242;'2006-11-11 02:00:00';6061
78243;'2009-10-19 03:00:00';7603
78244;'1974-11-12 03:00:00';5973
78245;'1974-12-23 03:00:00';6269
78246;'1994-07-30 03:00:00';3980
78247;'1996-01-07 02:00:00';4328
78248;'1994-10-28 02:00:00';725
78249;'1991-02-24 02:00:00';6745
78250;'1994-09-08 03:00:00';2308
78251;'2014-09-16 03:00:00';953
78252;'1990-12-01 02:00:00';8097
78253;'1972-09-08 03:00:00';9066
78254;'1980-10-30 03:00:00';8056
78255;'1977-07-31 03:00:00';9944
78256;'2000-11-16 02:00:00';5534
78257;'1996-01-23 02:00:00';8299
78258;'1970-01-16 03:00:00';6078
78259;'1981-10-30 03:00:00';1577
78260;'1999-07-02 03:00:00';9953
78261;'2012-03-14 03:00:00';2280
78262;'1973-10-16 03:00:00';5371
78263;'2005-07-23 03:00:00';689
78264;'1992-11-04 02:00:00';8322
78265;'1993-06-16 03:00:00';4528
78266;'1988-01-16 03:00:00';3850
78267;'1996-05-17 03:00:00';248
78268;'1971-03-18 03:00:00';8652
78269;'1998-12-02 02:00:00';2084
78270;'2004-03-13 02:00:00';8341
78271;'1994-11-10 02:00:00';7927
78272;'2002-08-21 03:00:00';2170
78273;'2014-05-11 03:00:00';5557
78274;'2012-04-25 03:00:00';9482
78275;'1986-12-06 03:00:00';9243
78276;'1992-10-19 02:00:00';4908
78277;'1985-01-05 03:00:00';2152
78278;'1988-08-16 04:00:00';5814
78279;'1979-02-14 03:00:00';9615
78280;'2016-01-31 02:00:00';9343
78281;'1994-06-24 03:00:00';8261
78282;'2016-06-14 02:00:00';5789
78283;'1980-06-17 03:00:00';1941
78284;'2007-01-20 02:00:00';8696
78285;'2014-07-02 03:00:00';3395
78286;'1979-04-18 03:00:00';3200
78287;'1980-06-26 03:00:00';4478
78288;'1987-04-19 04:00:00';9977
78289;'1978-03-31 03:00:00';1678
78290;'2012-03-21 03:00:00';8068
78291;'2010-02-01 02:00:00';204
78292;'1997-12-05 02:00:00';2666
78293;'1970-05-27 03:00:00';625
78294;'2000-02-11 02:00:00';977
78295;'1999-01-29 02:00:00';8055
78296;'1996-05-17 03:00:00';2753
78297;'1981-08-31 04:00:00';5932
78298;'1979-01-03 03:00:00';7968
78299;'1985-04-30 04:00:00';5188
78300;'2007-09-22 03:00:00';6041
78301;'2010-08-16 03:00:00';2590
78302;'2005-03-07 02:00:00';4396
78303;'1980-10-26 03:00:00';671
78304;'2013-10-03 03:00:00';5887
78305;'2006-01-11 02:00:00';8187
78306;'2015-04-15 02:00:00';1073
78307;'2007-06-02 03:00:00';882
78308;'1974-12-03 03:00:00';8095
78309;'2011-04-08 03:00:00';3942
78310;'1989-07-12 03:00:00';8704
78311;'1994-04-11 03:00:00';8411
78312;'1987-04-12 04:00:00';2843
78313;'1971-08-24 03:00:00';2488
78314;'2010-03-17 02:00:00';7496
78315;'2011-01-08 02:00:00';8794
78316;'2014-04-18 03:00:00';2116
78317;'2015-08-09 02:00:00';6311
78318;'2016-08-25 02:00:00';6430
78319;'2000-12-09 02:00:00';2879
78320;'2015-09-22 02:00:00';2926
78321;'1990-09-05 03:00:00';1519
78322;'1978-05-18 03:00:00';662
78323;'1978-03-09 03:00:00';304
78324;'1999-11-01 02:00:00';3344
78325;'1998-01-01 02:00:00';9132
78326;'1970-11-12 03:00:00';7478
78327;'1971-06-30 03:00:00';3472
78328;'2008-09-07 03:00:00';17
78329;'1987-09-25 04:00:00';8157
78330;'2005-02-17 02:00:00';3641
78331;'1990-05-25 03:00:00';1401
78332;'2000-11-07 02:00:00';9164
78333;'1981-04-13 04:00:00';7090
78334;'2011-06-10 03:00:00';7546
78335;'1976-09-16 03:00:00';1523
78336;'2013-07-19 03:00:00';8044
78337;'1974-01-24 03:00:00';9375
78338;'1982-10-26 03:00:00';8980
78339;'2000-08-17 03:00:00';5562
78340;'1985-10-23 03:00:00';5088
78341;'1984-03-11 03:00:00';4198
78342;'1998-07-17 03:00:00';6505
78343;'2014-12-07 02:00:00';8219
78344;'1983-11-28 03:00:00';2744
78345;'1970-01-23 03:00:00';9360
78346;'2010-06-25 03:00:00';8855
78347;'1977-09-03 03:00:00';1190
78348;'2007-04-09 03:00:00';1109
78349;'2012-06-07 03:00:00';9413
78350;'2001-11-07 02:00:00';2451
78351;'1976-06-08 03:00:00';3965
78352;'2004-06-09 03:00:00';3644
78353;'1975-05-05 03:00:00';830
78354;'2015-06-23 02:00:00';4962
78355;'1990-04-02 03:00:00';2147
78356;'1972-12-10 03:00:00';9187
78357;'1993-09-01 03:00:00';6457
78358;'2007-06-27 03:00:00';7339
78359;'1994-11-25 02:00:00';3726
78360;'1996-05-11 03:00:00';3314
78361;'1977-06-26 03:00:00';8757
78362;'1974-06-21 03:00:00';7750
78363;'1971-02-15 03:00:00';3253
78364;'1997-06-14 03:00:00';8403
78365;'2001-11-14 02:00:00';2129
78366;'1977-01-01 03:00:00';1967
78367;'2014-12-01 02:00:00';5955
78368;'1999-11-11 02:00:00';5730
78369;'1988-12-19 03:00:00';833
78370;'2016-06-29 02:00:00';9043
78371;'1986-01-11 03:00:00';2881
78372;'1984-12-14 03:00:00';1998
78373;'1975-06-21 03:00:00';841
78374;'2010-06-17 03:00:00';656
78375;'1973-05-12 03:00:00';5247
78376;'2001-08-05 03:00:00';2885
78377;'1988-02-22 03:00:00';7071
78378;'1978-02-08 03:00:00';2073
78379;'1978-09-06 03:00:00';2827
78380;'2012-09-13 03:00:00';9371
78381;'1981-10-18 03:00:00';5404
78382;'2007-07-18 03:00:00';4256
78383;'1990-07-10 03:00:00';8967
78384;'1988-03-16 03:00:00';1299
78385;'1975-09-29 03:00:00';7515
78386;'2005-10-19 03:00:00';3978
78387;'1987-10-23 03:00:00';2791
78388;'1977-08-06 03:00:00';7204
78389;'2010-09-01 03:00:00';9048
78390;'1976-04-20 03:00:00';3758
78391;'2004-05-20 03:00:00';2512
78392;'2016-03-13 02:00:00';4917
78393;'1977-09-21 03:00:00';2163
78394;'1988-02-18 03:00:00';117
78395;'1973-01-25 03:00:00';9034
78396;'2005-08-19 03:00:00';8112
78397;'2004-05-03 03:00:00';5770
78398;'2007-07-14 03:00:00';2171
78399;'2011-12-07 03:00:00';2575
78400;'2011-01-09 02:00:00';6930
78401;'1984-03-12 03:00:00';5777
78402;'1979-07-08 03:00:00';8172
78403;'2007-04-29 03:00:00';7993
78404;'1990-12-14 02:00:00';3897
78405;'1999-03-14 02:00:00';4205
78406;'2009-03-10 02:00:00';1447
78407;'1972-01-09 03:00:00';6791
78408;'1986-06-29 04:00:00';5188
78409;'1994-12-05 02:00:00';6228
78410;'1998-09-19 03:00:00';5774
78411;'1983-04-13 04:00:00';9896
78412;'1977-08-08 03:00:00';4438
78413;'1980-08-08 03:00:00';9358
78414;'1981-02-05 03:00:00';5828
78415;'1997-08-23 03:00:00';6237
78416;'2007-04-30 03:00:00';4739
78417;'2003-12-07 02:00:00';3559
78418;'1991-10-03 02:00:00';5101
78419;'2007-04-11 03:00:00';3227
78420;'1992-02-05 02:00:00';1121
78421;'2008-04-04 03:00:00';9066
78422;'1970-05-01 03:00:00';2928
78423;'2015-09-12 02:00:00';4758
78424;'2007-10-15 03:00:00';8328
78425;'1987-01-15 03:00:00';7542
78426;'1981-01-21 03:00:00';5544
78427;'1994-02-18 02:00:00';8663
78428;'1984-09-21 04:00:00';370
78429;'2017-02-07 02:00:00';5133
78430;'1985-02-20 03:00:00';4814
78431;'1987-10-31 03:00:00';2471
78432;'1981-12-11 03:00:00';5883
78433;'2008-05-07 03:00:00';864
78434;'2012-01-01 03:00:00';5120
78435;'1986-07-11 04:00:00';9745
78436;'2003-01-18 02:00:00';833
78437;'1971-09-02 03:00:00';547
78438;'1998-06-07 03:00:00';8557
78439;'2016-06-24 02:00:00';3715
78440;'1984-12-22 03:00:00';1860
78441;'2009-12-16 02:00:00';335
78442;'2008-06-13 03:00:00';4374
78443;'1999-01-09 02:00:00';1548
78444;'1987-03-06 03:00:00';8663
78445;'1975-06-25 03:00:00';4410
78446;'1981-12-16 03:00:00';3054
78447;'1989-12-22 02:00:00';6863
78448;'2012-02-16 03:00:00';605
78449;'2007-02-02 02:00:00';3232
78450;'1979-01-18 03:00:00';4443
78451;'1989-11-25 02:00:00';1039
78452;'2000-06-30 03:00:00';156
78453;'1991-10-20 02:00:00';4285
78454;'1984-04-02 04:00:00';9906
78455;'1996-05-17 03:00:00';5376
78456;'2008-06-04 03:00:00';7709
78457;'1994-09-16 03:00:00';144
78458;'1973-03-06 03:00:00';5805
78459;'1978-08-25 03:00:00';9484
78460;'2002-01-30 02:00:00';3305
78461;'2012-03-21 03:00:00';3082
78462;'2002-10-22 03:00:00';4120
78463;'2000-11-07 02:00:00';8395
78464;'2008-06-26 03:00:00';2061
78465;'1993-03-17 02:00:00';5260
78466;'1970-01-27 03:00:00';2848
78467;'1991-12-19 02:00:00';8793
78468;'1985-09-24 04:00:00';1110
78469;'1989-09-10 03:00:00';4572
78470;'2000-02-07 02:00:00';7794
78471;'2002-04-08 03:00:00';1955
78472;'1972-01-02 03:00:00';5685
78473;'1971-05-12 03:00:00';1776
78474;'2000-11-13 02:00:00';4594
78475;'1990-10-16 02:00:00';8441
78476;'2001-06-09 03:00:00';9340
78477;'1996-07-17 03:00:00';9312
78478;'1971-04-15 03:00:00';5552
78479;'1980-05-31 03:00:00';1198
78480;'1979-04-25 03:00:00';463
78481;'1992-09-13 03:00:00';5864
78482;'1974-03-16 03:00:00';1140
78483;'1985-11-29 03:00:00';8563
78484;'1994-10-03 02:00:00';1396
78485;'1994-03-30 03:00:00';2435
78486;'1980-11-14 03:00:00';4579
78487;'2016-01-30 02:00:00';7167
78488;'1982-03-07 03:00:00';3618
78489;'1970-02-10 03:00:00';33
78490;'1985-03-09 03:00:00';8102
78491;'1995-04-06 03:00:00';4857
78492;'2001-05-06 03:00:00';3845
78493;'1986-11-13 03:00:00';5697
78494;'1980-10-14 03:00:00';9162
78495;'1996-06-03 03:00:00';6747
78496;'1981-11-05 03:00:00';9112
78497;'1991-11-21 02:00:00';4407
78498;'1988-11-02 03:00:00';4762
78499;'1999-10-28 03:00:00';2977
78500;'1995-02-14 02:00:00';9129
78501;'1978-10-26 03:00:00';5575
78502;'1975-07-19 03:00:00';6167
78503;'2006-04-02 03:00:00';5879
78504;'1986-10-06 03:00:00';2168
78505;'1992-07-09 03:00:00';3175
78506;'1982-10-04 03:00:00';9360
78507;'2017-03-31 02:00:00';3135
78508;'1983-05-05 04:00:00';8807
78509;'2017-07-23 02:00:00';3248
78510;'1987-07-26 04:00:00';4809
78511;'1987-01-09 03:00:00';7240
78512;'1973-08-09 03:00:00';6155
78513;'2017-08-28 02:00:00';4109
78514;'1984-03-21 03:00:00';2568
78515;'2000-12-03 02:00:00';6423
78516;'1983-12-14 03:00:00';2153
78517;'2011-05-16 03:00:00';9147
78518;'2003-11-14 02:00:00';1122
78519;'2011-01-28 02:00:00';5985
78520;'1975-11-19 03:00:00';9801
78521;'1993-11-08 02:00:00';3495
78522;'2017-06-28 02:00:00';8882
78523;'2012-01-31 03:00:00';958
78524;'2009-10-17 03:00:00';9750
78525;'1984-07-16 04:00:00';4434
78526;'2008-06-14 03:00:00';8402
78527;'1985-12-01 03:00:00';5064
78528;'1979-03-29 03:00:00';5660
78529;'1986-03-03 03:00:00';3616
78530;'1980-05-23 03:00:00';7152
78531;'2004-12-27 02:00:00';4553
78532;'1983-12-20 03:00:00';6840
78533;'2008-02-23 02:00:00';8275
78534;'2009-03-07 02:00:00';5850
78535;'2001-04-17 03:00:00';5264
78536;'2000-04-24 03:00:00';7179
78537;'2000-01-22 02:00:00';3444
78538;'1976-03-18 03:00:00';8033
78539;'2015-02-26 02:00:00';6812
78540;'1986-03-06 03:00:00';1799
78541;'1986-03-10 03:00:00';2507
78542;'2003-07-31 03:00:00';5129
78543;'2001-12-26 02:00:00';9806
78544;'2011-07-14 03:00:00';6047
78545;'1976-08-12 03:00:00';3953
78546;'2017-07-27 02:00:00';3175
78547;'2017-09-12 02:00:00';2571
78548;'2002-01-23 02:00:00';4171
78549;'1972-01-31 03:00:00';7893
78550;'1972-01-25 03:00:00';3089
78551;'1973-11-05 03:00:00';3176
78552;'1979-01-29 03:00:00';6161
78553;'1994-08-17 03:00:00';771
78554;'1996-11-19 02:00:00';9521
78555;'1990-05-26 03:00:00';7068
78556;'1982-04-20 04:00:00';3245
78557;'1999-09-21 03:00:00';6366
78558;'2002-09-30 03:00:00';1506
78559;'1988-04-04 04:00:00';7584
78560;'2013-04-19 03:00:00';665
78561;'2015-03-14 02:00:00';7302
78562;'2008-10-21 03:00:00';4417
78563;'2012-09-02 03:00:00';1041
78564;'1986-12-23 03:00:00';709
78565;'2011-07-22 03:00:00';8898
78566;'2007-12-26 02:00:00';9324
78567;'1996-01-18 02:00:00';9533
78568;'1986-09-17 04:00:00';7280
78569;'1982-01-31 03:00:00';6376
78570;'2010-11-25 02:00:00';9302
78571;'1991-12-27 02:00:00';9745
78572;'2006-09-08 03:00:00';1964
78573;'1976-05-21 03:00:00';2527
78574;'1989-10-06 02:00:00';6305
78575;'1990-02-01 02:00:00';1681
78576;'1993-12-20 02:00:00';317
78577;'2012-01-16 03:00:00';4803
78578;'1985-08-16 04:00:00';2465
78579;'1980-01-18 03:00:00';5888
78580;'2016-02-13 02:00:00';8746
78581;'1996-05-09 03:00:00';5169
78582;'1997-01-06 02:00:00';7391
78583;'2012-03-30 03:00:00';2562
78584;'1998-08-18 03:00:00';6426
78585;'2009-06-05 03:00:00';4822
78586;'2010-11-03 02:00:00';6564
78587;'1999-05-23 03:00:00';2433
78588;'2003-02-28 02:00:00';7576
78589;'1990-08-20 03:00:00';3571
78590;'2010-10-09 03:00:00';2057
78591;'2001-01-12 02:00:00';3621
78592;'1999-01-14 02:00:00';7807
78593;'1996-11-08 02:00:00';763
78594;'1995-10-19 02:00:00';4269
78595;'2000-07-09 03:00:00';6042
78596;'1984-09-27 04:00:00';398
78597;'2004-03-30 03:00:00';6883
78598;'1980-08-02 03:00:00';1518
78599;'1993-10-20 02:00:00';3853
78600;'1973-01-18 03:00:00';3653
78601;'1974-02-19 03:00:00';4865
78602;'2016-09-17 02:00:00';5118
78603;'1970-03-04 03:00:00';4303
78604;'1991-01-20 02:00:00';3750
78605;'1991-05-08 03:00:00';6398
78606;'1998-07-07 03:00:00';2735
78607;'1989-07-22 03:00:00';6496
78608;'2013-04-24 03:00:00';9972
78609;'1991-02-19 02:00:00';7667
78610;'2012-06-02 03:00:00';2951
78611;'1985-10-12 03:00:00';1508
78612;'1992-12-07 02:00:00';1814
78613;'2017-07-12 02:00:00';5775
78614;'1992-01-30 02:00:00';3917
78615;'1980-08-28 03:00:00';113
78616;'1983-03-05 03:00:00';3892
78617;'2004-08-13 03:00:00';9934
78618;'2004-05-30 03:00:00';1929
78619;'1995-07-12 03:00:00';9327
78620;'1981-04-10 04:00:00';4361
78621;'2005-08-22 03:00:00';5203
78622;'1980-06-25 03:00:00';3895
78623;'1975-10-08 03:00:00';3190
78624;'2011-03-18 02:00:00';5375
78625;'1982-09-28 04:00:00';3935
78626;'1989-01-26 03:00:00';3028
78627;'1986-01-14 03:00:00';1906
78628;'2007-09-01 03:00:00';8501
78629;'1980-10-14 03:00:00';4679
78630;'1989-05-03 03:00:00';7583
78631;'2003-03-07 02:00:00';5202
78632;'2003-12-06 02:00:00';2492
78633;'2007-03-03 02:00:00';1329
78634;'1975-12-23 03:00:00';825
78635;'2002-11-21 02:00:00';5476
78636;'2002-05-15 03:00:00';7093
78637;'2012-01-13 03:00:00';9670
78638;'2003-01-06 02:00:00';2517
78639;'2001-02-10 02:00:00';7931
78640;'1977-05-17 03:00:00';4900
78641;'1985-12-22 03:00:00';4370
78642;'1973-12-29 03:00:00';4424
78643;'1975-12-12 03:00:00';3545
78644;'2000-12-03 02:00:00';896
78645;'2003-10-28 02:00:00';7247
78646;'1981-07-30 04:00:00';9577
78647;'2004-12-28 02:00:00';7348
78648;'1976-05-04 03:00:00';7264
78649;'1990-02-26 02:00:00';7725
78650;'1972-06-18 03:00:00';7681
78651;'1996-03-19 02:00:00';5252
78652;'1989-06-20 03:00:00';1838
78653;'1993-12-08 02:00:00';5997
78654;'1979-01-24 03:00:00';252
78655;'2002-04-16 03:00:00';1667
78656;'2015-06-24 02:00:00';8007
78657;'1996-05-19 03:00:00';6880
78658;'1999-11-13 02:00:00';7110
78659;'1997-02-14 02:00:00';619
78660;'2008-05-10 03:00:00';6457
78661;'1999-10-07 03:00:00';5740
78662;'1974-09-20 03:00:00';3343
78663;'2013-10-14 03:00:00';9339
78664;'2009-02-12 02:00:00';756
78665;'2009-04-24 03:00:00';3751
78666;'1995-09-14 03:00:00';7271
78667;'2006-02-07 02:00:00';4770
78668;'1982-06-12 04:00:00';3833
78669;'1974-02-18 03:00:00';8793
78670;'2012-06-05 03:00:00';5553
78671;'1982-02-26 03:00:00';2658
78672;'1989-06-22 03:00:00';2829
78673;'2002-12-31 02:00:00';6606
78674;'1993-05-14 03:00:00';7380
78675;'2011-12-26 03:00:00';9534
78676;'1990-07-18 03:00:00';4710
78677;'1979-01-30 03:00:00';2369
78678;'1987-09-09 04:00:00';4212
78679;'1981-12-08 03:00:00';123
78680;'2001-12-09 02:00:00';924
78681;'1981-01-15 03:00:00';3106
78682;'2007-05-09 03:00:00';7117
78683;'2007-12-08 02:00:00';3362
78684;'1990-07-22 03:00:00';521
78685;'1990-11-22 02:00:00';9216
78686;'1988-12-08 03:00:00';3672
78687;'2017-06-17 02:00:00';1836
78688;'1985-07-04 04:00:00';9225
78689;'2015-12-27 02:00:00';8895
78690;'1996-04-20 03:00:00';2852
78691;'1993-07-11 03:00:00';6404
78692;'2007-08-05 03:00:00';6106
78693;'1975-03-06 03:00:00';7091
78694;'2016-03-04 02:00:00';3006
78695;'1984-07-05 04:00:00';5048
78696;'1972-11-12 03:00:00';6493
78697;'1975-07-29 03:00:00';8867
78698;'1982-10-05 03:00:00';4648
78699;'1998-11-10 02:00:00';5256
78700;'2006-04-06 03:00:00';7875
78701;'1970-12-18 03:00:00';5046
78702;'1975-04-07 03:00:00';7301
78703;'1991-03-08 02:00:00';9605
78704;'2000-05-27 03:00:00';2848
78705;'2011-05-20 03:00:00';6984
78706;'1977-02-21 03:00:00';3706
78707;'1998-08-14 03:00:00';387
78708;'1999-12-14 02:00:00';2890
78709;'2016-12-21 02:00:00';2598
78710;'1986-01-12 03:00:00';1055
78711;'1994-07-12 03:00:00';7382
78712;'1975-10-13 03:00:00';8954
78713;'1988-01-22 03:00:00';2925
78714;'2002-11-07 02:00:00';540
78715;'1978-03-17 03:00:00';9192
78716;'2016-09-23 02:00:00';7737
78717;'1970-10-18 03:00:00';9694
78718;'2011-01-09 02:00:00';620
78719;'2011-12-14 03:00:00';3073
78720;'1973-09-15 03:00:00';4996
78721;'2006-04-26 03:00:00';4061
78722;'1990-09-06 03:00:00';1708
78723;'2014-03-14 03:00:00';8429
78724;'1997-08-09 03:00:00';2025
78725;'1982-10-21 03:00:00';6445
78726;'1985-04-13 04:00:00';7788
78727;'2007-03-01 02:00:00';7530
78728;'2006-05-29 03:00:00';1959
78729;'2012-09-02 03:00:00';3557
78730;'2002-05-02 03:00:00';3596
78731;'1980-03-07 03:00:00';8230
78732;'1996-02-14 02:00:00';8017
78733;'1986-03-27 03:00:00';3037
78734;'1973-02-26 03:00:00';3168
78735;'1991-03-09 02:00:00';4596
78736;'1986-06-26 04:00:00';6187
78737;'2000-11-02 02:00:00';3553
78738;'1986-12-16 03:00:00';45
78739;'1977-11-03 03:00:00';1256
78740;'1988-10-20 03:00:00';6475
78741;'1975-07-23 03:00:00';7932
78742;'1977-09-30 03:00:00';9865
78743;'2016-04-03 02:00:00';3654
78744;'1978-03-04 03:00:00';9112
78745;'1970-09-30 03:00:00';8350
78746;'1971-03-28 03:00:00';2638
78747;'1998-09-16 03:00:00';9254
78748;'1985-05-24 04:00:00';7806
78749;'2015-05-23 02:00:00';3191
78750;'2006-09-12 03:00:00';4166
78751;'1991-07-14 03:00:00';8866
78752;'1989-10-02 02:00:00';3624
78753;'2016-06-26 02:00:00';1225
78754;'1993-07-23 03:00:00';3664
78755;'2008-12-17 02:00:00';9830
78756;'2003-11-18 02:00:00';6660
78757;'2001-01-21 02:00:00';4696
78758;'1989-01-02 03:00:00';5449
78759;'1994-07-06 03:00:00';3519
78760;'1975-09-12 03:00:00';226
78761;'1986-10-20 03:00:00';2685
78762;'1989-08-02 03:00:00';4516
78763;'2006-08-22 03:00:00';1852
78764;'1998-06-29 03:00:00';3461
78765;'1987-07-06 04:00:00';9982
78766;'1978-04-09 03:00:00';434
78767;'1994-01-06 02:00:00';6032
78768;'2000-01-02 02:00:00';5215
78769;'1979-02-06 03:00:00';8072
78770;'2006-03-11 02:00:00';8538
78771;'1978-02-14 03:00:00';4125
78772;'1993-05-09 03:00:00';2153
78773;'1999-05-03 03:00:00';3109
78774;'2004-01-14 02:00:00';6513
78775;'1981-06-13 04:00:00';3273
78776;'1988-12-02 03:00:00';8552
78777;'1996-08-07 03:00:00';1685
78778;'1980-02-21 03:00:00';5490
78779;'1979-06-09 03:00:00';2300
78780;'2010-06-12 03:00:00';4888
78781;'2006-09-08 03:00:00';6665
78782;'2012-04-13 03:00:00';7592
78783;'1995-11-10 02:00:00';4176
78784;'2009-08-03 03:00:00';1957
78785;'2006-12-21 02:00:00';9618
78786;'2000-01-01 02:00:00';7902
78787;'2008-04-12 03:00:00';3999
78788;'2002-06-09 03:00:00';4493
78789;'1984-06-15 04:00:00';8518
78790;'1975-03-15 03:00:00';1686
78791;'1998-04-04 03:00:00';5560
78792;'2017-04-18 02:00:00';7423
78793;'1989-05-24 03:00:00';7723
78794;'2015-07-08 02:00:00';2382
78795;'1985-01-19 03:00:00';1514
78796;'1979-07-30 03:00:00';3053
78797;'1998-07-31 03:00:00';3322
78798;'1979-10-05 03:00:00';7307
78799;'1992-11-24 02:00:00';5943
78800;'2016-02-27 02:00:00';5101
78801;'2007-04-21 03:00:00';6957
78802;'1985-11-28 03:00:00';130
78803;'2008-02-11 02:00:00';6034
78804;'2013-08-05 03:00:00';2820
78805;'1970-06-06 03:00:00';6464
78806;'2013-05-14 03:00:00';8889
78807;'1997-05-07 03:00:00';2817
78808;'2005-06-30 03:00:00';1513
78809;'1980-09-10 03:00:00';2339
78810;'1978-07-11 03:00:00';1547
78811;'2011-10-16 03:00:00';683
78812;'2010-06-24 03:00:00';7560
78813;'1983-06-20 04:00:00';3109
78814;'1974-05-16 03:00:00';8081
78815;'2009-03-23 02:00:00';2889
78816;'1977-06-19 03:00:00';3451
78817;'1983-11-20 03:00:00';8778
78818;'2005-05-15 03:00:00';4392
78819;'1980-03-20 03:00:00';4489
78820;'1970-06-05 03:00:00';5346
78821;'2000-02-18 02:00:00';1974
78822;'1982-03-06 03:00:00';5953
78823;'2003-09-18 03:00:00';6246
78824;'2017-05-01 02:00:00';8460
78825;'1993-04-30 03:00:00';9120
78826;'1993-01-01 02:00:00';2348
78827;'1982-12-17 03:00:00';1121
78828;'1970-04-01 03:00:00';859
78829;'1973-12-24 03:00:00';7359
78830;'1988-02-19 03:00:00';9244
78831;'1991-10-03 02:00:00';5611
78832;'1980-08-25 03:00:00';980
78833;'1998-03-22 02:00:00';431
78834;'1976-05-27 03:00:00';789
78835;'1973-03-03 03:00:00';2551
78836;'1991-07-29 03:00:00';8108
78837;'2013-06-20 03:00:00';8893
78838;'1982-08-31 04:00:00';1824
78839;'1982-04-09 04:00:00';5388
78840;'1999-09-29 03:00:00';507
78841;'2013-04-16 03:00:00';998
78842;'1977-09-14 03:00:00';8326
78843;'1978-03-07 03:00:00';2497
78844;'1989-02-22 03:00:00';1724
78845;'1985-08-29 04:00:00';9996
78846;'1999-01-02 02:00:00';1200
78847;'1984-12-21 03:00:00';3487
78848;'1977-09-03 03:00:00';8091
78849;'1977-07-19 03:00:00';5040
78850;'1991-08-25 03:00:00';29
78851;'2014-03-26 03:00:00';2306
78852;'2002-08-28 03:00:00';4965
78853;'2003-11-14 02:00:00';7288
78854;'2016-06-13 02:00:00';6572
78855;'1995-03-26 03:00:00';7960
78856;'2009-07-28 03:00:00';2859
78857;'2001-07-19 03:00:00';4042
78858;'2001-08-09 03:00:00';7325
78859;'1984-11-06 03:00:00';3519
78860;'1987-12-01 03:00:00';4398
78861;'1975-03-20 03:00:00';6223
78862;'1990-07-08 03:00:00';4419
78863;'2005-01-13 02:00:00';8443
78864;'1973-10-04 03:00:00';2388
78865;'2009-10-17 03:00:00';8001
78866;'1979-06-17 03:00:00';1220
78867;'2008-08-29 03:00:00';6877
78868;'1995-12-20 02:00:00';4065
78869;'1974-10-05 03:00:00';4540
78870;'2014-08-15 03:00:00';3063
78871;'1975-12-16 03:00:00';6636
78872;'1982-09-12 04:00:00';3951
78873;'1970-05-23 03:00:00';2832
78874;'2014-10-26 02:00:00';5924
78875;'1974-01-18 03:00:00';176
78876;'2008-03-21 02:00:00';4310
78877;'2015-03-01 02:00:00';2284
78878;'1984-12-03 03:00:00';5479
78879;'2006-01-04 02:00:00';2785
78880;'1981-03-21 03:00:00';387
78881;'1980-04-20 03:00:00';3412
78882;'2010-07-14 03:00:00';7453
78883;'1984-06-22 04:00:00';9404
78884;'2000-02-22 02:00:00';4613
78885;'2004-09-07 03:00:00';44
78886;'2002-01-07 02:00:00';3781
78887;'2009-01-11 02:00:00';702
78888;'2002-05-18 03:00:00';3243
78889;'1975-07-01 03:00:00';9627
78890;'2002-01-08 02:00:00';816
78891;'1992-03-04 02:00:00';6310
78892;'1985-01-04 03:00:00';6631
78893;'1986-05-10 04:00:00';3273
78894;'2016-09-24 02:00:00';113
78895;'1977-08-13 03:00:00';4710
78896;'1985-09-24 04:00:00';4957
78897;'1973-03-30 03:00:00';368
78898;'1992-12-04 02:00:00';3022
78899;'1983-12-10 03:00:00';2435
78900;'2001-03-03 02:00:00';6452
78901;'2002-12-29 02:00:00';5229
78902;'2015-07-02 02:00:00';4604
78903;'2007-11-01 02:00:00';4512
78904;'1972-07-12 03:00:00';115
78905;'1998-06-22 03:00:00';5248
